id,limit_balance,sex,education,marriage,n_children,age,profession,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
23392,200000.0,2,other,2.0,2,28,0.5,-1,-1,-1,-1,-1,-1.0,3494.0,2516.0,2228.0,6338.0,2290.0,3620.0,2516.0,2228.0,6338.0,2290.0,3620.0,6504.0,0
17102,150000.0,1,university,2.0,2,44,2.0,0,0,-2,-2,-1,-1.0,143650.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,5000.0,0
1925,160000.0,2,university,2.0,0,40,0.0,1,-1,-1,-1,-1,-1.0,0.0,372.0,-7.0,3298.0,455.0,-325.0,372.0,0.0,3305.0,455.0,0.0,0.0,0
9954,40000.0,2,university,1.0,2,38,0.0,0,0,0,0,0,0.0,38491.0,36881.0,37968.0,36155.0,36933.0,37666.0,3000.0,2000.0,1500.0,1500.0,1500.0,2000.0,0
24927,80000.0,2,university,1.0,1,39,1.0,0,0,0,0,0,0.0,46401.0,39456.0,30712.0,29629.0,28241.0,28030.0,1560.0,1421.0,1001.0,,1008.0,964.0,0
10071,260000.0,2,other,1.0,0,52,0.0,2,2,2,2,-1,-1.0,150.0,150.0,150.0,150.0,2500.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,1
27140,80000.0,1,university,2.0,0,28,0.0,-1,-1,0,0,0,0.0,10394.0,86115.0,77955.0,49955.0,47700.0,48689.0,77900.0,3694.0,1694.0,1454.0,1499.0,1711.0,0
23778,210000.0,1,high school,2.0,2,48,3.0,0,0,0,0,-1,-1.0,200822.0,206893.0,94347.0,-342.0,658.0,1758.0,11477.0,3658.0,0.0,1000.0,1800.0,14015.0,0
11100,340000.0,1,other,1.0,1,41,0.0,-1,-1,-1,-1,-1,-1.0,624.0,2431.0,595.0,1193.0,25235.0,5868.0,2431.0,595.0,1193.0,25235.0,5868.0,2387.0,1
3405,120000.0,2,university,1.0,2,44,0.0,0,0,0,0,0,0.0,16407.0,17433.0,18444.0,18810.0,19218.0,21385.0,1296.0,1307.0,673.0,711.0,2500.0,793.0,0
18272,210000.0,2,other,2.0,1,41,0.5,-1,0,0,0,0,0.0,779.0,11040.0,12471.0,13684.0,15356.0,16337.0,11000.0,2200.0,2000.0,,2000.0,2000.0,0
16029,420000.0,1,university,1.0,0,34,1.0,0,0,0,0,0,0.0,226007.0,226465.0,205276.0,206521.0,209775.0,194883.0,10000.0,9600.0,6700.0,7000.0,7042.0,7112.0,1
17909,70000.0,2,university,2.0,1,25,0.0,1,2,0,0,0,0.0,5412.0,5177.0,6291.0,9085.0,9270.0,6821.0,0.0,1206.0,3000.0,185.0,200.0,0.0,1
3818,,1,university,2.0,0,23,2.0,0,0,0,0,0,0.0,18963.0,19904.0,18038.0,19032.0,17372.0,17893.0,1300.0,1400.0,1300.0,700.0,800.0,1000.0,1
25326,70000.0,2,other,2.0,1,27,1.0,-1,2,-1,-1,-1,-1.0,6851.0,2720.0,4885.0,11889.0,0.0,4280.0,0.0,4885.0,11889.0,0.0,4280.0,20600.0,0
18683,80000.0,1,university,2.0,2,31,2.0,0,0,0,0,0,0.0,73414.0,69998.0,72368.0,77505.0,78845.0,74182.0,3000.0,3500.0,7000.0,3100.0,3000.0,3000.0,0
5473,210000.0,2,high school,1.0,0,55,1.5,0,0,0,0,0,0.0,217016.0,204418.0,204377.0,146575.0,144521.0,147938.0,8049.0,9000.0,6000.0,5500.0,5816.0,5500.0,1
17097,180000.0,2,high school,1.0,0,49,3.0,0,0,0,0,0,0.0,92140.0,92517.0,94808.0,89137.0,88637.0,84966.0,3892.0,5002.0,3153.0,5000.0,3037.0,3200.0,0
12060,520000.0,1,other,1.0,1,55,0.5,-1,-1,-1,-1,-1,-1.0,2292.0,5139.0,8290.0,35024.0,10881.0,7208.0,5227.0,8309.0,35026.0,10883.0,7310.0,4890.0,0
13807,140000.0,2,university,2.0,1,26,0.0,0,0,0,0,0,2.0,271896.0,141057.0,144306.0,141949.0,141345.0,136379.0,14000.0,7200.0,19000.0,10400.0,0.0,4931.0,1
8035,30000.0,2,university,1.0,0,49,1.0,0,0,0,0,2,2.0,23705.0,24709.0,25745.0,27949.0,27216.0,29138.0,1386.0,1422.0,2626.0,0.0,2351.0,1033.0,0
29197,-500000.0,2,university,1.0,1,54,0.0,-2,-2,-2,-2,-2,-2.0,10929.0,4152.0,22722.0,7521.0,71439.0,8981.0,4152.0,22827.0,7521.0,71439.0,981.0,51582.0,0
14458,360000.0,2,other,1.0,2,39,0.0,-1,-1,-1,-1,0,-1.0,3102.0,552.0,31029.0,7731.0,1154.0,799.0,552.0,31051.0,7731.0,0.0,799.0,3238.0,0
27493,200000.0,1,other,2.0,1,34,0.0,0,0,0,2,2,2.0,156449.0,162377.0,174501.0,155355.0,129942.0,118202.0,10000.0,15000.0,0.0,10000.0,0.0,11000.0,1
20022,280000.0,2,university,2.0,0,30,2.0,-1,-1,-1,-1,-1,-1.0,3510.0,-32.0,4628.0,2589.0,3120.0,4334.0,0.0,4660.0,2601.0,3135.0,4354.0,3027.0,0
8798,190000.0,1,other,2.0,0,32,0.0,0,0,0,0,0,0.0,183594.0,191367.0,192221.0,136916.0,99307.0,98753.0,15000.0,7171.0,5427.0,4000.0,3518.0,4758.0,1
1851,290000.0,1,university,2.0,0,45,1.0,0,0,0,0,0,0.0,212643.0,192933.0,174184.0,163792.0,120754.0,236402.0,6755.0,6900.0,6733.0,5632.0,235024.0,8700.0,0
24061,30000.0,1,university,2.0,1,26,2.0,0,0,0,0,0,-2.0,25993.0,6296.0,17223.0,18305.0,0.0,0.0,1183.0,11500.0,2000.0,0.0,0.0,0.0,0
16,50000.0,2,university,2.0,2,23,0.0,2,2,2,3,2,2.0,31805.0,32988.0,34935.0,34076.0,34685.0,33976.0,2000.0,2800.0,0.0,1300.0,0.0,3700.0,1
29031,470000.0,1,high school,1.0,1,39,1.5,1,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,0
23563,50000.0,1,high school,2.0,2,57,0.0,-1,-1,-1,-1,-1,-1.0,390.0,1726.0,390.0,390.0,390.0,390.0,1726.0,390.0,390.0,390.0,390.0,540.0,0
20311,130000.0,2,university,2.0,2,42,0.0,2,2,2,2,2,2.0,119378.0,121993.0,123503.0,124578.0,127434.0,130285.0,6000.0,5000.0,4600.0,5000.0,5100.0,4500.0,0
21909,110000.0,1,university,2.0,2,35,2.0,0,0,0,0,0,0.0,106612.0,110828.0,109937.0,47250.0,48543.0,47848.0,6100.0,3000.0,2000.0,2000.0,2000.0,2000.0,0
24991,230000.0,1,high school,2.0,0,30,3.0,1,2,2,3,2,2.0,213894.0,218966.0,238075.0,233210.0,233833.0,190628.0,10040.0,28341.0,0.0,6508.0,187.0,5000.0,0
17995,390000.0,2,other,2.0,1,27,0.5,2,2,0,0,0,2.0,,379486.0,375899.0,374302.0,395430.0,384825.0,0.0,16000.0,15000.0,29000.0,0.0,12000.0,1
11465,200000.0,2,university,1.0,0,36,2.0,-2,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13569,110000.0,1,other,2.0,1,29,1.0,0,0,0,0,0,0.0,47982.0,43735.0,41840.0,40199.0,39612.0,27926.0,1809.0,2012.0,1504.0,1502.0,1514.0,1007.0,0
19806,350000.0,1,other,1.0,0,43,0.0,-2,-2,-2,-2,-2,,2878.0,0.0,850.0,7980.0,22703.0,2093.0,0.0,850.0,3990.0,45406.0,2093.0,2090.0,0
5586,260000.0,2,university,1.0,1,46,2.0,0,0,0,2,2,2.0,16170.0,18256.0,19556.0,18136.0,24018.0,21490.0,3000.0,2934.0,0.0,8000.0,0.0,2000.0,0
16389,400000.0,1,other,2.0,2,42,0.0,-2,-2,-2,-2,-2,-2.0,4279.0,100815.0,15906.0,81768.0,4887.0,43827.0,101319.0,15942.0,82308.0,4903.0,44257.0,53406.0,0
23659,20000.0,2,other,2.0,0,22,0.0,0,0,0,0,0,0.0,28758.0,14780.0,18829.0,18401.0,3000.0,0.0,1423.0,5000.0,400.0,200.0,0.0,0.0,0
22892,50000.0,2,university,2.0,1,42,1.0,0,0,0,0,0,0.0,,48062.0,48667.0,49311.0,24663.0,24854.0,1763.0,2112.0,1756.0,324.0,336.0,351.0,0
3704,180000.0,1,university,1.0,1,37,0.0,0,0,0,0,0,0.0,102937.0,104598.0,85805.0,87462.0,89162.0,91609.0,5000.0,4100.0,4010.0,4000.0,4000.0,4000.0,0
18980,240000.0,1,other,2.0,0,44,0.5,0,0,0,0,0,0.0,246135.0,231443.0,234557.0,200643.0,194410.0,198857.0,12026.0,9010.0,7400.0,8000.0,8000.0,7000.0,1
600,30000.0,2,university,1.0,2,49,2.0,0,0,0,0,0,0.0,27922.0,25214.0,26755.0,23235.0,25008.0,26761.0,2000.0,2000.0,2000.0,2000.0,2000.0,,1
26069,210000.0,2,other,1.0,1,44,0.0,-2,-2,-2,-2,-2,-2.0,0.0,70.0,24329.0,780.0,0.0,1615.0,70.0,24259.0,780.0,0.0,1615.0,8198.0,0
29187,60000.0,1,other,2.0,1,26,1.0,-1,-1,0,0,0,0.0,1870.0,32603.0,32432.0,27976.0,25862.0,24571.0,32607.0,2119.0,3008.0,1006.0,1042.0,1001.0,0
26438,30000.0,2,university,2.0,2,24,0.0,1,2,2,2,2,2.0,7134.0,7872.0,9528.0,9725.0,9427.0,10118.0,1000.0,1800.0,500.0,0.0,1000.0,0.0,0
5372,20000.0,2,high school,1.0,2,56,0.0,0,0,0,0,0,0.0,19774.0,14990.0,14071.0,15512.0,17081.0,21108.0,2009.0,2000.0,2000.0,2000.0,5016.0,11.0,0
28448,290000.0,1,other,1.0,1,47,0.0,-2,-2,-2,-2,-2,-2.0,3700.0,18019.0,4516.0,8140.0,59512.0,2716.0,18035.0,4516.0,8140.0,59512.0,2716.0,3516.0,0
25432,200000.0,2,high school,2.0,0,26,3.0,-1,-1,0,0,-1,-1.0,0.0,2381.0,10.0,1010.0,2230.0,1191.0,0.0,15.0,1000.0,2000.0,1191.0,866.0,0
6166,60000.0,1,university,2.0,1,23,1.0,0,0,2,2,-1,0.0,4553.0,7730.0,12944.0,-7511.0,12606.0,6540.0,3258.0,0.0,0.0,28000.0,2000.0,50.0,0
4141,140000.0,2,university,2.0,2,29,1.0,0,0,0,0,0,0.0,116597.0,55208.0,47397.0,45860.0,46264.0,41870.0,3018.0,3000.0,1356.0,2000.0,2000.0,1500.0,0
22805,70000.0,1,other,1.0,2,54,1.0,-1,-1,-1,-1,0,0.0,1261.0,1261.0,390.0,780.0,390.0,0.0,1261.0,390.0,780.0,0.0,0.0,780.0,0
58,200000.0,2,high school,1.0,1,37,1.5,-1,-1,-1,0,0,-1.0,,4251.0,5144.0,6807.0,51013.0,54416.0,4251.0,5144.0,2000.0,44406.0,54725.0,3000.0,0
17552,220000.0,1,other,2.0,2,35,0.0,0,0,0,0,0,0.0,158882.0,164258.0,161778.0,165741.0,175823.0,29765.0,8000.0,5669.0,7599.0,14800.0,2303.0,2000.0,0
26673,160000.0,2,other,2.0,2,39,1.0,-2,-2,-2,-2,-2,-2.0,0.0,300.0,0.0,0.0,821.0,0.0,300.0,0.0,0.0,821.0,0.0,0.0,0
26724,50000.0,2,university,2.0,1,23,0.0,-2,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7936,30000.0,2,university,2.0,1,25,1.0,0,0,0,0,0,0.0,28709.0,28649.0,29619.0,30224.0,27326.0,30297.0,1462.0,1589.0,1351.0,2500.0,4000.0,1500.0,1
15383,230000.0,2,university,2.0,0,39,2.0,0,0,0,0,0,0.0,72288.0,69680.0,66081.0,64495.0,60511.0,57450.0,2429.0,2579.0,2100.0,2000.0,2000.0,2100.0,0
25172,210000.0,1,other,2.0,1,27,4.0,0,0,0,0,0,0.0,,201741.0,219122.0,223267.0,227841.0,228377.0,7000.0,20000.0,8200.0,7100.0,6800.0,7000.0,0
523,260000.0,2,other,2.0,1,26,0.5,0,0,0,0,0,0.0,144112.0,144619.0,142380.0,141746.0,112938.0,110346.0,5033.0,5046.0,4573.0,4000.0,3800.0,4000.0,0
24145,50000.0,1,university,1.0,0,32,1.0,0,0,0,-1,2,0.0,50564.0,49710.0,0.0,50551.0,40590.0,39384.0,2686.0,0.0,50551.0,0.0,1600.0,1500.0,0
26073,180000.0,1,other,1.0,0,40,2.5,0,0,0,0,0,0.0,78170.0,80559.0,82947.0,84379.0,85789.0,94088.0,4000.0,4000.0,3100.0,3100.0,10000.0,6000.0,0
3303,50000.0,1,high school,2.0,2,29,1.5,1,-1,-1,-1,-1,-1.0,0.0,1899.0,832.0,0.0,1662.0,4537.0,1899.0,832.0,0.0,1662.0,4537.0,2943.0,0
24908,100000.0,2,university,2.0,0,23,2.0,0,0,0,0,0,0.0,13530.0,14564.0,15561.0,18306.0,20594.0,26368.0,1258.0,1255.0,3000.0,3000.0,7000.0,1225.0,0
22146,150000.0,2,other,2.0,1,28,0.5,0,0,0,0,0,0.0,66296.0,61916.0,39614.0,39863.0,26379.0,22081.0,3000.0,3005.0,5000.0,3000.0,5000.0,1000.0,0
10010,50000.0,2,university,1.0,0,34,2.0,0,0,0,0,0,0.0,51012.0,49882.0,50446.0,49910.0,29844.0,30524.0,2000.0,2200.0,2270.0,1204.0,1300.0,1238.0,0
10376,50000.0,2,university,1.0,2,30,2.0,0,0,0,0,0,0.0,43334.0,41935.0,14854.0,14125.0,12176.0,13827.0,1986.0,1040.0,1000.0,1000.0,3000.0,1000.0,0
3673,50000.0,2,university,1.0,2,50,2.0,0,0,0,0,0,0.0,50658.0,48999.0,49388.0,48853.0,47765.0,48145.0,2357.0,1746.0,1628.0,1520.0,2202.0,934.0,0
26526,30000.0,1,high school,1.0,0,49,3.0,2,2,2,2,2,2.0,26343.0,27127.0,26393.0,29646.0,30390.0,29755.0,1500.0,0.0,3712.0,1363.0,0.0,1141.0,0
3868,360000.0,2,university,2.0,2,38,1.0,-1,-1,-2,-2,-2,-2.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13228,50000.0,1,university,2.0,0,31,1.0,1,2,0,0,2,0.0,16617.0,16061.0,17082.0,18969.0,18524.0,18947.0,0.0,1294.0,2181.0,0.0,731.0,586.0,0
21667,50000.0,1,high school,1.0,1,40,0.0,0,0,0,0,0,0.0,34582.0,25281.0,15264.0,12465.0,13262.0,13523.0,2000.0,2000.0,1000.0,1000.0,482.0,2000.0,0
9347,20000.0,1,university,1.0,0,41,1.0,0,0,0,0,0,0.0,9632.0,10676.0,13702.0,14713.0,15068.0,15425.0,1208.0,3234.0,1245.0,600.0,600.0,600.0,0
23878,180000.0,2,university,2.0,0,27,0.0,0,0,0,0,0,0.0,53490.0,54552.0,56300.0,56831.0,57958.0,59330.0,1952.0,2627.0,2063.0,2072.0,2303.0,2500.0,0
29605,100000.0,1,university,1.0,0,29,1.0,0,0,0,0,0,0.0,,62771.0,63533.0,57079.0,16634.0,26438.0,2303.0,3000.0,3000.0,1000.0,10022.0,3065.0,0
18319,280000.0,1,high school,1.0,1,40,3.0,2,0,0,0,0,,178220.0,184848.0,188411.0,191291.0,189029.0,192023.0,10000.0,9000.0,8000.0,,6974.0,,1
20023,500000.0,1,other,1.0,1,42,0.5,-1,-1,-1,-1,-1,-1.0,29365.0,94120.0,36511.0,18323.0,7865.0,7960.0,94135.0,36575.0,18323.0,13445.0,9016.0,7077.0,0
10668,100000.0,1,other,2.0,0,32,0.5,0,0,0,-2,-1,-1.0,13565.0,8130.0,-332.0,-732.0,-1782.0,-2250.0,1000.0,0.0,1732.0,1268.0,2000.0,3500.0,0
21641,200000.0,2,university,1.0,0,47,1.0,0,0,0,0,0,0.0,193229.0,197253.0,158980.0,157837.0,127528.0,119550.0,9058.0,7260.0,7367.0,4303.0,4551.0,4411.0,0
20870,50000.0,2,high school,1.0,0,46,3.0,4,5,4,3,2,0.0,33100.0,32319.0,31499.0,30748.0,30162.0,30016.0,0.0,0.0,0.0,0.0,3100.0,798.0,1
9703,230000.0,2,high school,1.0,2,54,3.0,-1,-1,-1,-1,-1,-1.0,1227.0,784.0,1854.0,396.0,1950.0,1099.0,784.0,1854.0,396.0,1950.0,1099.0,2040.0,0
21133,30000.0,2,high school,1.0,2,47,1.5,2,2,0,0,2,0.0,25280.0,24589.0,26160.0,29927.0,29336.0,29820.0,0.0,2000.0,4200.0,0.0,1100.0,1100.0,1
28837,260000.0,2,university,1.0,2,42,1.0,0,0,0,0,0,0.0,35215.0,31889.0,26299.0,27804.0,25809.0,27052.0,2500.0,3000.0,3000.0,2500.0,2500.0,2000.0,0
598,220000.0,1,university,1.0,1,48,1.0,0,0,-1,0,0,2.0,2858.0,1929.0,10417.0,9363.0,7898.0,5758.0,1000.0,10417.0,1061.0,,0.0,313.0,0
4200,50000.0,1,university,2.0,2,26,1.0,0,0,-1,-1,-1,-1.0,18838.0,385.0,11500.0,2756.0,7000.0,12025.0,0.0,11615.0,2756.0,7000.0,12025.0,1880.0,0
26873,20000.0,1,high school,2.0,1,57,1.5,2,0,0,2,3,2.0,,11442.0,15926.0,16668.0,16109.0,15709.0,2000.0,5000.0,1300.0,0.0,0.0,1000.0,0
18125,110000.0,2,other,2.0,0,32,0.0,1,-1,0,0,0,-2.0,0.0,1670.0,11693.0,7903.0,-18.0,-18.0,1670.0,10200.0,0.0,0.0,0.0,0.0,0
1585,210000.0,2,university,2.0,1,37,1.0,0,0,0,0,0,0.0,31090.0,58054.0,44624.0,43339.0,44245.0,45125.0,28008.0,15000.0,1552.0,1605.0,1615.0,1698.0,0
21173,180000.0,2,other,2.0,0,29,0.5,-1,-1,-1,-1,0,-1.0,3900.0,222.0,906.0,6101.0,50372.0,1203.0,222.0,908.0,6101.0,48251.0,1207.0,4545.0,0
9949,30000.0,1,high school,2.0,2,25,1.5,0,0,0,0,0,2.0,22821.0,23846.0,24864.0,25360.0,26999.0,26414.0,1397.0,1415.0,911.0,2051.0,0.0,1500.0,0
5623,30000.0,1,other,2.0,2,41,1.0,0,0,0,2,2,0.0,16098.0,17130.0,18621.0,19017.0,18571.0,19264.0,1597.0,2088.0,1000.0,0.0,1001.0,380.0,1
26880,450000.0,2,other,1.0,0,41,0.0,-1,0,0,2,-1,-1.0,2663.0,3146.0,3246.0,1623.0,1623.0,1694.0,2146.0,1623.0,0.0,1623.0,1694.0,2795.0,0
9404,50000.0,1,high school,2.0,0,29,1.5,2,2,3,3,3,3.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
342,50000.0,1,university,1.0,1,55,0.0,0,0,0,0,0,0.0,50528.0,50541.0,49345.0,20238.0,18646.0,19034.0,2100.0,1305.0,1201.0,663.0,684.0,652.0,0
10490,450000.0,2,other,2.0,2,31,0.5,-1,-1,-1,-1,0,0.0,12818.0,17522.0,35727.0,82517.0,91873.0,41628.0,17577.0,35758.0,90018.0,41340.0,20000.0,15000.0,0
3527,70000.0,1,university,2.0,0,51,1.0,0,0,0,0,0,0.0,67880.0,66658.0,58486.0,29171.0,17725.0,17693.0,3028.0,3199.0,1267.0,642.0,651.0,1665.0,0
28998,400000.0,2,other,2.0,1,37,1.0,1,-1,-1,-1,-1,-1.0,6914.0,72574.0,42176.0,75513.0,57104.0,53542.0,73036.0,42386.0,75865.0,57379.0,53787.0,13833.0,0
15927,30000.0,2,university,2.0,1,23,1.0,3,3,3,3,2,2.0,29093.0,29532.0,29954.0,29176.0,29958.0,30520.0,1200.0,1200.0,0.0,1400.0,1200.0,0.0,1
20275,230000.0,1,university,1.0,1,30,1.0,-1,-1,-2,-1,-1,-1.0,5200.0,0.0,0.0,8780.0,11990.0,0.0,0.0,0.0,8780.0,11990.0,0.0,0.0,0
24115,-1000000.0,1,university,1.0,1,39,0.0,0,0,0,0,2,2.0,27764.0,27690.0,27593.0,25833.0,25318.0,22684.0,1500.0,1500.0,1500.0,1500.0,0.0,1755.0,1
22068,50000.0,1,high school,2.0,2,27,0.0,0,0,0,0,0,0.0,45002.0,46053.0,45120.0,45870.0,46975.0,49284.0,2100.0,2100.0,1800.0,2000.0,3100.0,1300.0,0
4662,150000.0,2,other,2.0,0,29,1.0,-2,-2,-2,-2,-2,-2.0,23414.0,23349.0,0.0,3180.0,0.0,13649.0,1000.0,0.0,3180.0,,13649.0,1000.0,0
18480,50000.0,2,university,1.0,0,25,0.0,0,0,0,-1,-1,-1.0,9587.0,6583.0,3243.0,1691.0,-1889.0,2720.0,1200.0,1000.0,1700.0,,5679.0,1600.0,1
11190,60000.0,1,high school,2.0,0,28,1.5,2,2,2,2,2,2.0,53567.0,59629.0,60943.0,60716.0,58458.0,49529.0,6950.0,3250.0,1767.0,0.0,3654.0,0.0,0
8344,30000.0,1,university,3.0,2,53,0.0,1,-2,-1,2,0,,0.0,0.0,4070.0,3825.0,3825.0,0.0,0.0,4070.0,0.0,0.0,0.0,0.0,1
27092,100000.0,2,other,2.0,2,33,1.0,0,0,0,0,0,0.0,75374.0,44796.0,47294.0,38712.0,39304.0,40479.0,2000.0,5000.0,1521.0,1595.0,2000.0,2716.0,0
12865,40000.0,2,university,1.0,2,32,0.0,0,0,0,0,0,0.0,40368.0,38623.0,67203.0,39764.0,39583.0,39839.0,1603.0,2000.0,2014.0,2503.0,2103.0,2221.0,0
12078,150000.0,1,other,2.0,2,30,1.0,0,-1,-1,-1,-1,-2.0,4785.0,2087.0,1200.0,4100.0,0.0,0.0,2087.0,1212.0,4100.0,0.0,0.0,0.0,0
9218,500000.0,2,university,1.0,1,48,2.0,0,0,0,0,0,0.0,79640.0,75362.0,73547.0,47274.0,46454.0,41906.0,3017.0,3020.0,2010.0,2035.0,3014.0,3045.0,0
3636,230000.0,1,other,2.0,1,30,0.0,0,-1,0,0,0,0.0,33400.0,36348.0,36163.0,32653.0,30821.0,29827.0,36348.0,3010.0,20000.0,1200.0,2000.0,1000.0,0
5153,50000.0,1,university,1.0,0,21,0.0,-1,0,0,0,0,0.0,47285.0,47807.0,48371.0,48629.0,49410.0,49568.0,2108.0,2062.0,1710.0,1923.0,1512.0,1000.0,0
27849,50000.0,1,high school,2.0,1,46,0.0,0,0,0,0,0,0.0,50131.0,28152.0,20746.0,27624.0,16015.0,16746.0,1388.0,2011.0,1006.0,1000.0,1000.0,1000.0,0
23804,170000.0,2,university,2.0,2,34,1.0,-1,-1,-2,-2,-2,-2.0,2435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2331,360000.0,2,other,2.0,0,30,0.0,-2,-2,-2,-2,-2,-2.0,-28.0,-28.0,1072.0,1980.0,10780.0,2036.0,0.0,1100.0,2025.0,10819.0,2110.0,5600.0,0
7206,240000.0,1,other,1.0,0,42,0.0,0,0,0,0,0,0.0,72339.0,91045.0,91027.0,51508.0,51127.0,0.0,20000.0,2213.0,1030.0,1023.0,6790.0,10893.0,0
1574,280000.0,2,university,2.0,2,46,0.0,0,0,2,2,0,0.0,,154398.0,151984.0,47851.0,49374.0,50198.0,126000.0,3000.0,0.0,3000.0,2000.0,2000.0,0
1679,150000.0,1,high school,1.0,0,43,0.0,-1,2,-1,-1,-1,-1.0,1280.0,390.0,390.0,780.0,1746.0,0.0,0.0,390.0,780.0,1746.0,0.0,0.0,0
25852,180000.0,1,other,2.0,1,31,1.0,2,2,7,7,7,7.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,,0.0,0.0,0
6496,290000.0,2,university,1.0,2,42,0.0,-2,-1,-1,-1,0,0.0,-132.0,18364.0,2417.0,4583.0,1402.0,3227.0,18496.0,2429.0,4598.0,7.0,3227.0,1.0,0
19200,20000.0,2,university,2.0,0,22,2.0,0,0,0,0,0,0.0,18062.0,18374.0,19222.0,18014.0,18627.0,15811.0,1700.0,1500.0,1000.0,1000.0,1000.0,1000.0,0
1239,360000.0,2,other,2.0,0,42,0.5,-2,-1,-1,-1,-1,,45603.0,29788.0,2950.0,6366.0,11480.0,222.0,29882.0,2950.0,6366.0,11480.0,222.0,4285.0,0
17284,200000.0,2,other,1.0,1,39,1.0,-1,-1,-1,-1,-1,-1.0,100239.0,81596.0,114770.0,70175.0,69180.0,44376.0,81596.0,114770.0,70175.0,69180.0,44376.0,37638.0,0
29404,150000.0,2,university,1.0,1,36,1.0,0,0,0,0,0,0.0,,296846.0,301634.0,314201.0,84135.0,90500.0,8245.0,7143.0,13700.0,15000.0,7500.0,0.0,0
2714,210000.0,2,other,2.0,1,28,1.0,1,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29327,180000.0,1,other,2.0,1,28,0.0,0,0,0,0,0,0.0,180387.0,182361.0,184097.0,177870.0,169767.0,175867.0,9000.0,8500.0,8500.0,8000.0,14250.0,8000.0,0
15450,500000.0,2,other,2.0,1,28,1.0,0,0,0,0,0,0.0,5392.0,6038.0,6972.0,7037.0,7603.0,10602.0,1502.0,1502.0,502.0,1003.0,10024.0,40060.0,0
1555,170000.0,2,other,2.0,1,34,0.5,1,-1,0,0,0,0.0,0.0,5010.0,7912.0,12517.0,14151.0,12157.0,5010.0,3000.0,5000.0,3020.0,5000.0,5000.0,0
4326,240000.0,2,other,2.0,0,30,0.0,-1,-1,-1,-1,-1,0.0,3376.0,0.0,4649.0,1528.0,7378.0,682.0,0.0,4649.0,1533.0,7378.0,0.0,0.0,0
27908,410000.0,1,university,2.0,1,48,0.0,0,0,0,-1,-1,0.0,28921.0,13482.0,8484.0,15286.0,17116.0,18777.0,5422.0,3040.0,15362.0,17133.0,5076.0,4040.0,1
6961,80000.0,2,university,2.0,2,24,2.0,0,0,0,0,0,0.0,19188.0,18774.0,12339.0,11312.0,8324.0,7079.0,1374.0,1235.0,1101.0,270.0,1000.0,1000.0,0
7129,50000.0,2,university,1.0,0,23,1.0,0,0,0,0,-1,0.0,50643.0,50199.0,23986.0,-17250.0,20129.0,20502.0,2741.0,2079.0,2177.0,41608.0,713.0,837.0,0
19944,180000.0,2,other,2.0,0,26,1.0,-2,-2,-2,-2,-2,-2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0
26941,30000.0,2,high school,2.0,1,28,3.0,-1,-1,-1,-1,-1,2.0,8432.0,25460.0,557.0,1299.0,600.0,450.0,25460.0,1000.0,1306.0,600.0,0.0,11961.0,0
28047,20000.0,1,other,2.0,0,27,0.0,-1,-1,-1,-1,-1,-1.0,543.0,2070.0,370.0,-20.0,780.0,0.0,1100.0,5193.0,0.0,800.0,0.0,0.0,0
1295,50000.0,2,university,2.0,1,22,0.0,0,0,0,0,0,0.0,49609.0,61162.0,31485.0,15281.0,18031.0,18233.0,2100.0,2000.0,4000.0,3000.0,1500.0,1000.0,0
5961,60000.0,2,university,2.0,2,22,0.0,0,0,0,0,2,2.0,60434.0,60935.0,56585.0,77520.0,29002.0,30274.0,2141.0,3085.0,3623.0,0.0,3158.0,0.0,0
27631,30000.0,2,university,1.0,0,33,0.0,3,2,2,7,7,7.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
